Tweet Id,Text,Name,Screen Name,Created At,Favorites,Retweets,Language,Client,Tweet Type,Media Type,URLs,Hashtags,Mentions
1022038781031985152,"India is proud to be Africa’s partner.

Uganda is central to our commitment to the continent. 

I announced yesterday 2 Lines of Credit for Uganda. 

The first, of US $ 141 million for electricity lines. And the second, of US $ 64 million for agriculture and dairy production: PM",PMO India,PMOIndia,Wed Jul 25 08:40:08 +0000 2018,1341,353,English,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Tweet,,0,0,0
1022039377424183296,"We were honoured to host all 54 countries at the third Africa-India Forum Summit in October 2015. 
 
We were also privileged to host many African leaders for the inaugural summit of the International Solar Alliance : PM",PMO India,PMOIndia,Wed Jul 25 08:42:30 +0000 2018,1108,290,English,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Tweet,,0,0,0
1022039742274097152,"Our partnership currently includes implementation of 180 Lines of Credit worth about US $ 11 billion in over 40 African countries

At the last Africa India Forum Summit, we had committed a concessional Line of Credit of US $ 10 billion and US $ 600 million in grant assistance: PM",PMO India,PMOIndia,Wed Jul 25 08:43:57 +0000 2018,1047,276,English,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Tweet,,0,0,0
1022040061297094657,"As we work together for prosperity, we have stood together for peace.

Indian soldiers have served in blue helmets so that Africa’s children can look to a future of peace.

We are proud of the work of Indian peacekeepers in over a dozen UN peacekeeping missions in Africa: PM",PMO India,PMOIndia,Wed Jul 25 08:45:13 +0000 2018,1365,354,English,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Tweet,,0,0,0
1022040250254733313,"In all the UN peacekeeping Missions in the world, 163 Indians have made the supreme sacrifice. This is the highest number for any country. 

Almost 70% of these embraced martyrdom just in Africa: PM",PMO India,PMOIndia,Wed Jul 25 08:45:58 +0000 2018,1596,428,English,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Tweet,,0,0,0
1022040515724763136,"India's engagement with Africa will continue to be guided by 10 principles. 

One, Africa will be at the top of our priorities. We will continue to intensify and deepen our engagement with Africa. As we have shown, it will be sustained and regular: PM",PMO India,PMOIndia,Wed Jul 25 08:47:02 +0000 2018,1089,302,English,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Tweet,,0,0,0
1022040725871976450,"Two, our development partnership will be guided by your priorities. 

It will be on terms that will be comfortable for you, that will liberate your potential and not constrain your future. 

We will build as much local capacity &amp; create as much local opportunities as possible: PM",PMO India,PMOIndia,Wed Jul 25 08:47:52 +0000 2018,1109,302,English,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Tweet,,0,0,0
1022040846311469056,"Three, we will keep our markets open and make it easier and more attractive to trade with India. 

We will support our industry to invest in Africa: PM",PMO India,PMOIndia,Wed Jul 25 08:48:21 +0000 2018,1574,337,English,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Tweet,,0,0,0
1022040948665024512,"Four, we will harness India’s experience with digital revolution to support Africa’s development;  improve delivery of public services; extend education and health; spread digital literacy; expand financial inclusion; and mainstream the marginalised: PM",PMO India,PMOIndia,Wed Jul 25 08:48:45 +0000 2018,1135,288,English,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Tweet,,0,0,0
1022041159525232640,"Five, Africa has 60% of the world’s arable land, but produces just 10% of the global output. We will work with you to improve Africa’s agriculture. 

Six, our partnership will address the challenges of climate change: PM",PMO India,PMOIndia,Wed Jul 25 08:49:35 +0000 2018,1347,360,English,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Tweet,,0,0,0
1022041371853508608,"Seven, we will strengthen our cooperation and mutual capabilities in combating terrorism and extremism; keeping our cyberspace safe and secure; and, supporting the UN in advancing and keeping peace: PM",PMO India,PMOIndia,Wed Jul 25 08:50:26 +0000 2018,1292,298,English,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Tweet,,0,0,0
1022041474169417729,"Eight, we will work with African nations to keep the oceans open and free for the benefit of all nations. 

The world needs cooperation and not competition in the eastern shores of Africa and the eastern Indian Ocean: PM",PMO India,PMOIndia,Wed Jul 25 08:50:50 +0000 2018,1176,300,English,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Tweet,,0,0,0
1022041729208217600,"Nine, and, this is especially important to me:

As global engagement in Africa increases, 

We must all work together to ensure that Africa does not once again turn into a theatre of rival ambitions, 

But becomes a nursery for the aspirations of Africa’s youth: PM",PMO India,PMOIndia,Wed Jul 25 08:51:51 +0000 2018,1515,367,English,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Tweet,,0,0,0
1022041855087656961,"Ten, just as India and Africa fought colonialism together, we will work together for a just, representative and democratic global order that has a voice and a role for one-third of humanity that lives in Africa and India: PM",PMO India,PMOIndia,Wed Jul 25 08:52:21 +0000 2018,1319,320,English,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Tweet,,0,0,0
1022042121002348547,"If this is to be a century of nations, rising together in freedom and equality

if this is to be an age when the light of opportunity dawns on all humans: PM",PMO India,PMOIndia,Wed Jul 25 08:53:24 +0000 2018,1802,417,English,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Tweet,,0,0,0
1022042122642325505,"if this is a time when our planet has a more hopeful future

then all of this magnificent continent of Africa must walk in step with the rest of the world: PM",PMO India,PMOIndia,Wed Jul 25 08:53:25 +0000 2018,1012,234,English,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Reply,,0,0,0
1022042261054316544,"India will work with you and for you. 

Our partnership will build instruments of empowerment in Africa. 

We will stand in solidarity with your endeavours, in transparency, with respect and on the principle of equality. 

We will speak for you, and with you: PM",PMO India,PMOIndia,Wed Jul 25 08:53:58 +0000 2018,3480,654,English,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Tweet,,0,0,0
1022124489310720000,"After successful bilateral visits to Rwanda and Uganda, PM @narendramodi landed in South Africa to take part in the BRICS Summit. https://t.co/GrzngIrPRM",PMO India,PMOIndia,Wed Jul 25 14:20:43 +0000 2018,7356,1058,English,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,Photo,0,0,1
1022386791356280833,Deepening friendship with Africa. https://t.co/lMqahVAHOV,PMO India,PMOIndia,Thu Jul 26 07:43:00 +0000 2018,2040,351,English,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Tweet,Photo,0,0,0
1022386984013180928,Towards a future of peace and progress. https://t.co/6PeatOhW0p,PMO India,PMOIndia,Thu Jul 26 07:43:46 +0000 2018,2550,423,English,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Tweet,Photo,0,0,0
1022387284874874880,PM @narendramodi called for closer economic cooperation with Africa. https://t.co/6hQVVXHNNe,PMO India,PMOIndia,Thu Jul 26 07:44:58 +0000 2018,4311,663,English,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Tweet,Photo,0,0,1
1022421113987641344,Prime Minister @narendramodi with other BRICS leaders at the Summit in Johannesburg. https://t.co/eMKQqIkkYF,PMO India,PMOIndia,Thu Jul 26 09:59:23 +0000 2018,7154,1009,English,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Tweet,Photo,0,0,1
1022439994047094784,PM @narendramodi is speaking at the BRICS Summit in South Africa. https://t.co/7TIgPPyWVj,PMO India,PMOIndia,Thu Jul 26 11:14:25 +0000 2018,2545,586,English,"<a href=""https://periscope.tv"" rel=""nofollow"">Periscope</a>",Tweet,,1,0,1
1022515903290908672,Beginning the bilateral meetings with President @CyrilRamaphosa. The two leaders had a fruitful meeting in Johannesburg. https://t.co/CGKtBjgVzx,PMO India,PMOIndia,Thu Jul 26 16:16:03 +0000 2018,2667,442,English,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Tweet,Photo,0,0,1
1022535602514866176,Furthering India-China friendship. PM @narendramodi and President Xi Jinping hold talks on the sidelines of the BRICS Summit in South Africa. https://t.co/podkGC4991,PMO India,PMOIndia,Thu Jul 26 17:34:20 +0000 2018,6068,878,English,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Tweet,Photo,0,0,1
1022565901906927627,"President João Lourenço of Angola had a productive meeting with PM @narendramodi. Both leaders discussed ways to enhance cooperation in trade, energy and other sectors. https://t.co/tlbakAwJQj",PMO India,PMOIndia,Thu Jul 26 19:34:44 +0000 2018,2262,400,English,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Tweet,Photo,0,0,1
1022567195623219207,"Accelerating ties with Argentina. 

During their meeting, President @mauriciomacri and PM @narendramodi talked about strengthening relations especially in the areas of agriculture, pharmaceuticals and investment. https://t.co/iFs1PzXXJl",PMO India,PMOIndia,Thu Jul 26 19:39:52 +0000 2018,2219,421,English,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Tweet,Photo,0,0,2
1022585169960681473,President Putin and PM @narendramodi hold talks in Johannesburg. @KremlinRussia https://t.co/qnxcNqStdM,PMO India,PMOIndia,Thu Jul 26 20:51:17 +0000 2018,5249,655,English,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Tweet,Photo,0,0,2
1022776263306559488,"The coming together of so many African leaders during this programme is a wonderful thing. 

India's ties with Africa are time-tested. The Government of India has deepened engagement with Africa: PM @narendramodi at the BRICS Outreach Meeting with African countries",PMO India,PMOIndia,Fri Jul 27 09:30:38 +0000 2018,2074,464,English,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Tweet,,0,0,1
1022776413575946240,Several African students come to India to study and also receive scholarships: PM @narendramodi at the BRICS Outreach Meeting with African countries,PMO India,PMOIndia,Fri Jul 27 09:31:13 +0000 2018,1975,399,English,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Tweet,,0,0,1
1022776618283094017,I had outlined ten principles for India's ties with Africa during my recent address at the Parliament of Uganda: PM @narendramodi at the BRICS Outreach Meeting with African countries,PMO India,PMOIndia,Fri Jul 27 09:32:02 +0000 2018,3094,583,English,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Tweet,,0,0,1
1022776768325931008,I welcome various efforts for closer economic integration among the African nations: PM @narendramodi at the BRICS Outreach Meeting with African countries,PMO India,PMOIndia,Fri Jul 27 09:32:38 +0000 2018,2736,487,English,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Tweet,,0,0,1
1022777106424647680,The Digital Revolution is bringing new opportunities for us. It is essential to look at AI and big data analytics closely: PM @narendramodi at the BRICS Outreach Meeting with African countries,PMO India,PMOIndia,Fri Jul 27 09:33:59 +0000 2018,3205,681,English,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Tweet,,0,0,1
1022792186012872704,PM @narendramodi and other world leaders at the BRICS Outreach meeting in Johannesburg. https://t.co/8Jkiaeyf3l,PMO India,PMOIndia,Fri Jul 27 10:33:54 +0000 2018,4686,766,English,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Tweet,Photo,0,0,1
1023002580467605505,"PM @narendramodi landed in Delhi this morning. EAM @SushmaSwaraj welcomed him at the airport. 

PM returned after historic bilateral visits to Rwanda and Uganda as well as the BRICS Summit in South Africa. These visits have deepened India's friendship with African countries. https://t.co/HXSL2cQAq5",PMO India,PMOIndia,Sat Jul 28 00:29:56 +0000 2018,11805,1499,English,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Tweet,Photo,0,0,2
1023004262572457985,"The Prime Minister will be visiting Lucknow, Uttar Pradesh today. He will attend a programme on ""Transforming Urban Landscape."" This will mark the third anniversary of three key Government initiatives related to Urban Development.",PMO India,PMOIndia,Sat Jul 28 00:36:37 +0000 2018,4660,826,English,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,0,0,0
1023004267563700225,"PM @narendramodi will visit an exhibition on Flagship Missions of Urban Development. He would also interact with beneficiaries of PMAY (U) from various states and UTs. He will receive feedback from PMAY beneficiaries, via video link, from different cities of Uttar Pradesh.",PMO India,PMOIndia,Sat Jul 28 00:36:38 +0000 2018,2515,451,English,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Reply,,0,0,1
1023004272131235840,"At the programme in Lucknow the Foundation Stone for various projects under Flagship Missions, in the State of Uttar Pradesh would be paid by PM @narendramodi. He will also address the gathering.",PMO India,PMOIndia,Sat Jul 28 00:36:39 +0000 2018,2529,475,English,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Reply,,0,0,1
1023145747108249601,Pained by the loss of lives due to a bus accident in Maharashtra's Raigad district. My condolences to those who lost their loved ones: PM @narendramodi,PMO India,PMOIndia,Sat Jul 28 09:58:49 +0000 2018,5198,909,English,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Tweet,,0,0,1
1023190046231343104,"PM @narendramodi is at the 3rd anniversary event of PMAY(U), AMRUT &amp; Smart Cities Mission.
Watch Live: https://t.co/sLl7ou4rid",PMO India,PMOIndia,Sat Jul 28 12:54:51 +0000 2018,1652,389,English,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Tweet,,1,0,1
1023402583837237248,PM @narendramodi will be in Lucknow today to attend a programme for the Ground Breaking Ceremony for various projects of investment in Uttar Pradesh.,PMO India,PMOIndia,Sun Jul 29 02:59:24 +0000 2018,3042,562,English,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Tweet,,0,0,1
1023402588694142977,"This led to generation of investment intent across various sectors like Renewable Energy, Infrastructure, Power, IT &amp; Electronic Manufacturing, Tourism etc.",PMO India,PMOIndia,Sun Jul 29 02:59:25 +0000 2018,1529,316,English,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Reply,,0,0,0
1023402586240507908,"In its endeavour to attract investments and promote industrialisation, the Government of Uttar Pradesh had organised the UP Investors Summit in February 2018.",PMO India,PMOIndia,Sun Jul 29 02:59:25 +0000 2018,291,138,English,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Reply,,0,0,0
1023402591068114945,"Within a few months, investment proposals for 81 projects amounting to an investment of about Rs. 60,000 crore have now materialised for Ground Breaking.",PMO India,PMOIndia,Sun Jul 29 02:59:26 +0000 2018,1631,376,English,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Reply,,0,0,0
1023402724107411456,Do tune in at 11 AM today. #MannKiBaat https://t.co/ATVksco01V,PMO India,PMOIndia,Sun Jul 29 02:59:57 +0000 2018,2435,520,English,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Tweet,Photo,0,1,0
1023441061866340352,"Importance of caring for the Environment.
#MannKiBaat https://t.co/Dnxqq4T95Q",PMO India,PMOIndia,Sun Jul 29 05:32:18 +0000 2018,2260,607,English,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Tweet,Photo,0,1,0
1023441783039176704,"The stories of human resilience from Thailand.
#MannKiBaat https://t.co/JbrN6X8dw7",PMO India,PMOIndia,Sun Jul 29 05:35:10 +0000 2018,1612,482,English,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Tweet,Photo,0,1,0
1023442705056260096,"The month of July often heralds new beginnings for our youth.
#MannKiBaat https://t.co/rIfDSA4Y6k",PMO India,PMOIndia,Sun Jul 29 05:38:50 +0000 2018,1592,460,English,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Tweet,Photo,0,1,0
1023443179947925504,"An inspiring story from Madhya Pradesh.
#MannKiBaat https://t.co/eeIDgbI5NL",PMO India,PMOIndia,Sun Jul 29 05:40:43 +0000 2018,2512,659,English,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Tweet,Photo,0,1,0
1023443607922073600,"Saluting young achievers who overcame challenges to succeed.
#MannKiBaat https://t.co/Dlejd0Qs6u",PMO India,PMOIndia,Sun Jul 29 05:42:25 +0000 2018,1818,509,English,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Tweet,Photo,0,1,0
1023444874853593088,"Youth are contributing towards creating a New India!
#MannKiBaat https://t.co/xizRsP5Edg",PMO India,PMOIndia,Sun Jul 29 05:47:27 +0000 2018,1689,503,English,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Tweet,Photo,0,1,0
1023445603303534593,"The teachings of our saints continue to inspire us in the fight against social evils.
#MannKiBaat https://t.co/DTzGFG7Lf5",PMO India,PMOIndia,Sun Jul 29 05:50:21 +0000 2018,1790,545,English,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Tweet,Photo,0,1,0
1023445831087734784,"Paying tributes to a brave son of India, Lokmanya Tilak.
#MannKiBaat https://t.co/vMpuPdagNc",PMO India,PMOIndia,Sun Jul 29 05:51:15 +0000 2018,1568,413,English,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Tweet,Photo,0,1,0
1023446613086363656,"Ganesh Utsav celebrations are an outcome of Lokmanya Tilak's efforts.
#MannKiBaat https://t.co/IHK70q68LG",PMO India,PMOIndia,Sun Jul 29 05:54:21 +0000 2018,1892,512,English,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Tweet,Photo,0,1,0
1023447663205920769,"Chandrashekhar Azad's passion for the country and his bravery inspire us.
#MannKiBaat https://t.co/DTqDa1Sumy",PMO India,PMOIndia,Sun Jul 29 05:58:32 +0000 2018,2095,558,English,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Tweet,Photo,0,1,0
1023479056178790400,"PM @narendramodi is speaking at the inauguration of various development projects in Lucknow.
Watch Live: https://t.co/oluIMkjbSV",PMO India,PMOIndia,Sun Jul 29 08:03:16 +0000 2018,1306,291,English,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Tweet,,1,0,1
1023841518304391169,The fruits of good governance must reach every Indian. https://t.co/EuFCsSb3uQ,PMO India,PMOIndia,Mon Jul 30 08:03:34 +0000 2018,2306,445,English,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Tweet,Photo,0,0,0
1023841747053424641,"India's sportspersons, India's pride. https://t.co/bfggv6WYGB",PMO India,PMOIndia,Mon Jul 30 08:04:29 +0000 2018,1714,360,English,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Tweet,Photo,0,0,0
1023842204668686336,"During the first half of the 20th century, it was about Swaraj. Now, the need of the hour is to ensure 'Surajya' for every Indian. https://t.co/FerBsv0kWa",PMO India,PMOIndia,Mon Jul 30 08:06:18 +0000 2018,2452,522,English,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Tweet,Photo,0,0,0
1023842410437128193,Ensuring inclusive and all-round development. https://t.co/wDCWoDMIeG,PMO India,PMOIndia,Mon Jul 30 08:07:07 +0000 2018,2292,502,English,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Tweet,Photo,0,0,0
1023842873173667840,Every Indian is proud of Atal Ji's rich contribution to the nation. https://t.co/aOPyeh7GCN,PMO India,PMOIndia,Mon Jul 30 08:08:57 +0000 2018,3213,621,English,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Tweet,Photo,0,0,0
1023843080514850816,The past year has witnessed record growth and investment in the state of Uttar Pradesh. https://t.co/ciGzZnDTBU,PMO India,PMOIndia,Mon Jul 30 08:09:47 +0000 2018,4204,799,English,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Tweet,Photo,0,0,0
1024551803885682688,"Infrastructure growth jumps to 7-month high. 
https://t.co/Cu4LNK5M1n

via NaMo App https://t.co/qJgAdsLEas",PMO India,PMOIndia,Wed Aug 01 07:05:59 +0000 2018,1372,338,English,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,Photo,1,0,0
1024551882042351616,"World’s biggest toilet-building spree is under way in India. 
https://t.co/CiruouuYH3

via NaMo App https://t.co/KPbPAWve9k",PMO India,PMOIndia,Wed Aug 01 07:06:18 +0000 2018,2199,552,English,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,Photo,1,0,0
1024551992654524416,"PM ⁦@narendramodi⁩ urges people to participate in rural sanitation survey.  
https://t.co/9CWek3gfTT

via NaMo App https://t.co/MtnfOBlNrj",PMO India,PMOIndia,Wed Aug 01 07:06:44 +0000 2018,2999,624,English,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,Photo,1,0,1
1024657646710743046,"PM @narendramodi is speaking at the programme where outstanding parliamentarians are being awarded. The programme is being held in Central Hall, Parliament.",PMO India,PMOIndia,Wed Aug 01 14:06:34 +0000 2018,2344,474,English,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Tweet,,0,0,1
1024658056699768833,"I congratulate all the MPs who have been honoured today. 

Here in Central Hall there are MPs cutting across party lines. 

There is also order in Central Hall, which should make both presiding officers, the Rajya Sabha Chairman and the Lok Sabha Speaker happy: PM @narendramodi",PMO India,PMOIndia,Wed Aug 01 14:08:12 +0000 2018,3652,713,English,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Tweet,,0,0,1
1024658458577055745,"Important for MPs to express the voice of the poor and the marginalised. 

Sadly, when there is noise and chaos in the House, MPs are not able to speak and the loss is of the entire nation's: PM @narendramodi",PMO India,PMOIndia,Wed Aug 01 14:09:48 +0000 2018,2549,615,English,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Tweet,,0,0,1
1024658805462712322,"Parliament is a forum to debate and even criticise the Government. The words spoken in Parliament are on record and they will be a part of the history books. That is why, it is important for Parliament to function effectively: PM @narendramodi https://t.co/ybWTbpVjuQ",PMO India,PMOIndia,Wed Aug 01 14:11:11 +0000 2018,2107,515,English,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Tweet,,1,0,1
1024659060182810625,"Every MP has something or the other to say that is constructive. 

In a such a big nation, the MPs bring with them the dreams and aspirations of their constituents: PM @narendramodi https://t.co/ybWTbpVjuQ",PMO India,PMOIndia,Wed Aug 01 14:12:11 +0000 2018,1741,405,English,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Tweet,,1,0,1
1024659320074461184,"It is our honour that we have been in Parliament with the MPs who have been awarded today. Once again, I congratulate the awardees: PM @narendramodi",PMO India,PMOIndia,Wed Aug 01 14:13:13 +0000 2018,5353,893,English,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Tweet,,0,0,1
1024891330982379522,"When there is chaos in Parliament, it is the nation that suffers. https://t.co/LxwqDhMttt",PMO India,PMOIndia,Thu Aug 02 05:35:09 +0000 2018,3268,659,English,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Tweet,Photo,0,0,0
1024891433252093953,Essential for Parliament to run smoothly. https://t.co/hRfwgKzddL,PMO India,PMOIndia,Thu Aug 02 05:35:33 +0000 2018,3293,640,English,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Tweet,Photo,0,0,0
1024891620389400576,Proper debates and discussions strengthen Parliamentary democracy. https://t.co/uGnZDvh7EP,PMO India,PMOIndia,Thu Aug 02 05:36:18 +0000 2018,2863,578,English,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Tweet,Photo,0,0,0
1025613687812308992,"WHO praises accelerated sanitation coverage. 
https://t.co/OSHopvHTen

via NaMo App https://t.co/Up5dTxgVdF",PMO India,PMOIndia,Sat Aug 04 05:25:32 +0000 2018,2489,533,English,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,Photo,1,0,0
1025614164558049280,"PM reviews progress of infra sectors, takes stock digitisation and road development projects. 
https://t.co/TXvozrGeDI

via NaMo App https://t.co/VRK6hxjRvx",PMO India,PMOIndia,Sat Aug 04 05:27:26 +0000 2018,2339,493,English,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,Photo,1,0,0
1025968796971003904,"NDA meets 50 million LPG for poor target ahead of deadline. 
https://t.co/dHvuKrBKrH via NaMo App https://t.co/H5WTHD36N8",PMO India,PMOIndia,Sun Aug 05 04:56:37 +0000 2018,3161,686,English,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Tweet,Photo,1,0,0
1026362990856204289,"PM @narendramodi gets appreciation letters for ‘Swachh Bharat.’  
https://t.co/tCvb4RJgQG via NaMo App https://t.co/gIsDDeUuX6",PMO India,PMOIndia,Mon Aug 06 07:03:00 +0000 2018,3866,706,English,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Tweet,Photo,1,0,1
1026775433319206912,"PM ⁦@narendramodi⁩ hails passage of NCBC bill. 
https://t.co/RiZoXt29aw

via NaMo App https://t.co/YrL80bz7z5",PMO India,PMOIndia,Tue Aug 07 10:21:54 +0000 2018,1550,352,English,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,Photo,1,0,1
1026832793429524480,"PM @narendramodi will travel to Chennai tomorrow morning, to pay his last respects to Kalaignar Karunanidhi, the former Chief Minister of Tamil Nadu.",PMO India,PMOIndia,Tue Aug 07 14:09:50 +0000 2018,5694,1136,English,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Tweet,,0,0,1
1027060038823686145,"PM @narendramodi arrived in Chennai a short while ago. 

He is in Chennai to pay respects to Kalaignar Karunanidhi. https://t.co/v1x6nvr3sg",PMO India,PMOIndia,Wed Aug 08 05:12:49 +0000 2018,7215,1023,English,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Tweet,Photo,0,0,1
1027439262159925249,I congratulate Harivansh Ji on being elected the Deputy Chairperson of the Rajya Sabha: PM @narendramodi in the Rajya Sabha,PMO India,PMOIndia,Thu Aug 09 06:19:43 +0000 2018,6219,1091,English,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Tweet,,0,0,1
1027439492796317696,"I am happy that the Leader of the Rajya Sabha, Shri @arunjaitley is present today: PM @narendramodi in the Rajya Sabha",PMO India,PMOIndia,Thu Aug 09 06:20:38 +0000 2018,2630,504,English,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Tweet,,0,0,2
1027440261226323969,"Today we mark the anniversary of the Quit India Movement. Harivansh Ji hails from Ballia, a land linked with freedom fighters. He has been inspired by Loknayak JP. He also spent time in Varanasi. 

Here is a leader who worked with a statesman like Chandra Shekhar Ji: PM",PMO India,PMOIndia,Thu Aug 09 06:23:41 +0000 2018,1667,378,English,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Tweet,,0,0,0
1027440556442415105,"Working closely with Chandra Shekhar Ji, Harivansh Ji knew in advance that Chandra Shekhar Ji would resign. However, he did not let his own paper have access to this news. This shows his commitment to ethics and public service: PM @narendramodi in the Rajya Sabha",PMO India,PMOIndia,Thu Aug 09 06:24:52 +0000 2018,1827,437,English,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Tweet,,0,0,1
